ROLE,TRANSACTIONCODE,ZDATE,AUTHORIZATIONOBJECT,AUTHORIZATIONFIELD,AUTHORIZATIONVALUE,TYPID,TCDTYPID,ROLETYPID
ZR_KR_QM_S002,QS33,202508,Q_INSPQUAL,ACTVT,F4,GD Self-Service Use,GD Self-Service Use,GC Core Use
ZR_KR_QM_S002,QS33,202508,W_BETR_USR,ACTVT,F4,GD Self-Service Use,GD Self-Service Use,GC Core Use
ZR_KR_QM_S002,QS35,202508,C_DRAD_OBJ,ACTVT,*,GD Self-Service Use,GC Core Use,GC Core Use
ZR_KR_QM_S002,QS35,202508,C_KLAH_BKP,ACTVT,*,GC Core Use,GC Core Use,GC Core Use
ZR_KR_QM_S002,QS35,202508,C_KLAH_BKP,ACTVT,03,GD Self-Service Use,GC Core Use,GC Core Use
ZR_KR_QM_S002,QS35,202508,W_BETR_USR,ACTVT,F4,GD Self-Service Use,GC Core Use,GC Core Use
ZR_KR_QM_S002,QS42,202508,Q_CGRP_ACT,ACTVT,03,GD Self-Service Use,GD Self-Service Use,GC Core Use
ZR_KR_QM_S002,QS52,202508,Q_CSSET_AC,ACTVT,03,GD Self-Service Use,GD Self-Service Use,GC Core Use
ZR_KR_QM_S002,QS52,202508,W_BETR_USR,ACTVT,F4,GD Self-Service Use,GD Self-Service Use,GC Core Use
ZR_KR_QM_S002,QSR6,202508,M_MATE_MAR,ACTVT,*,GD Self-Service Use,GD Self-Service Use,GC Core Use
ZR_KR_QM_S002,QSR6,202508,M_MATE_MAR,ACTVT,F4,GD Self-Service Use,GD Self-Service Use,GC Core Use
ZR_KR_QM_S002,QSR6,202508,M_MATE_MAT,ACTVT,*,GD Self-Service Use,GD Self-Service Use,GC Core Use
ZR_KR_QM_S002,QSR6,202508,M_MATE_MAT,ACTVT,F4,GD Self-Service Use,GD Self-Service Use,GC Core Use
ZR_KR_QM_S002,QSR6,202508,M_MATE_WGR,ACTVT,*,GD Self-Service Use,GD Self-Service Use,GC Core Use
ZR_KR_QM_S002,QSR6,202508,M_MATE_WGR,ACTVT,F4,GD Self-Service Use,GD Self-Service Use,GC Core Use
ZR_KR_QM_S002,QSR6,202508,W_BETR_USR,ACTVT,F4,GD Self-Service Use,GD Self-Service Use,GC Core Use
ZR_KR_QM_S003,CS03,202508,C_DRAD_OBJ,ACTVT,*,GD Self-Service Use,GC Core Use,GD Self-Service Use
ZR_KR_QM_S003,CS03,202508,C_KLAH_BKP,ACTVT,03,GD Self-Service Use,GC Core Use,GD Self-Service Use
ZR_KR_QM_S003,CS03,202508,C_KLAH_BKP,ACTVT,F4,GD Self-Service Use,GC Core Use,GD Self-Service Use
ZR_KR_QM_S003,CS03,202508,C_STUE_BER,ACTVT,03,GD Self-Service Use,GC Core Use,GD Self-Service Use
ZR_KR_QM_S003,CS03,202508,C_STUE_BER,ACTVT,F4,GD Self-Service Use,GC Core Use,GD Self-Service Use
ZR_KR_QM_S003,CS03,202508,C_STUE_WRK,ACTVT,03,GD Self-Service Use,GC Core Use,GD Self-Service Use
ZR_KR_QM_S003,CS03,202508,C_STUE_WRK,ACTVT,F4,GD Self-Service Use,GC Core Use,GD Self-Service Use
ZR_KR_QM_S003,CS03,202508,M_MATE_MAR,ACTVT,*,GD Self-Service Use,GC Core Use,GD Self-Service Use
ZR_KR_QM_S003,CS03,202508,M_MATE_MAR,ACTVT,F4,GD Self-Service Use,GC Core Use,GD Self-Service Use
